timestamp,value,metric,app,bot_name,instance,job,namespace,pod_template_hash,source,target
2025-06-03 07:07:25.403000116,0.057,server_latency,minecraft-bot-compute2,minecraft-bot-compute2-568786cc74-zfqh5,10.244.75.252:9090,minecraft-bot,multipaper-marina,568786cc74,multipaper-server-5d4c584f66-mg6sj ,multipaper-server-5d4c584f66-5mxnb 
2025-06-03 07:07:26.403000116,0.044,server_latency,minecraft-bot-compute2,minecraft-bot-compute2-568786cc74-zfqh5,10.244.75.252:9090,minecraft-bot,multipaper-marina,568786cc74,multipaper-server-5d4c584f66-mg6sj ,multipaper-server-5d4c584f66-5mxnb 
2025-06-03 07:07:27.403000116,0.034,server_latency,minecraft-bot-compute2,minecraft-bot-compute2-568786cc74-zfqh5,10.244.75.252:9090,minecraft-bot,multipaper-marina,568786cc74,multipaper-server-5d4c584f66-mg6sj ,multipaper-server-5d4c584f66-5mxnb 
2025-06-03 07:07:28.403000116,0.014,server_latency,minecraft-bot-compute2,minecraft-bot-compute2-568786cc74-zfqh5,10.244.75.252:9090,minecraft-bot,multipaper-marina,568786cc74,multipaper-server-5d4c584f66-mg6sj ,multipaper-server-5d4c584f66-5mxnb 
2025-06-03 07:07:29.403000116,0.032,server_latency,minecraft-bot-compute2,minecraft-bot-compute2-568786cc74-zfqh5,10.244.75.252:9090,minecraft-bot,multipaper-marina,568786cc74,multipaper-server-5d4c584f66-mg6sj ,multipaper-server-5d4c584f66-5mxnb 
2025-06-03 07:07:30.403000116,0.037,server_latency,minecraft-bot-compute2,minecraft-bot-compute2-568786cc74-zfqh5,10.244.75.252:9090,minecraft-bot,multipaper-marina,568786cc74,multipaper-server-5d4c584f66-mg6sj ,multipaper-server-5d4c584f66-5mxnb 
2025-06-03 07:07:31.403000116,0.048,server_latency,minecraft-bot-compute2,minecraft-bot-compute2-568786cc74-zfqh5,10.244.75.252:9090,minecraft-bot,multipaper-marina,568786cc74,multipaper-server-5d4c584f66-mg6sj ,multipaper-server-5d4c584f66-5mxnb 
2025-06-03 07:07:32.403000116,0.031,server_latency,minecraft-bot-compute2,minecraft-bot-compute2-568786cc74-zfqh5,10.244.75.252:9090,minecraft-bot,multipaper-marina,568786cc74,multipaper-server-5d4c584f66-mg6sj ,multipaper-server-5d4c584f66-5mxnb 
2025-06-03 07:07:33.403000116,0.035,server_latency,minecraft-bot-compute2,minecraft-bot-compute2-568786cc74-zfqh5,10.244.75.252:9090,minecraft-bot,multipaper-marina,568786cc74,multipaper-server-5d4c584f66-mg6sj ,multipaper-server-5d4c584f66-5mxnb 
2025-06-03 07:07:34.403000116,0.034,server_latency,minecraft-bot-compute2,minecraft-bot-compute2-568786cc74-zfqh5,10.244.75.252:9090,minecraft-bot,multipaper-marina,568786cc74,multipaper-server-5d4c584f66-mg6sj ,multipaper-server-5d4c584f66-5mxnb 
2025-06-03 07:07:35.403000116,0.033,server_latency,minecraft-bot-compute2,minecraft-bot-compute2-568786cc74-zfqh5,10.244.75.252:9090,minecraft-bot,multipaper-marina,568786cc74,multipaper-server-5d4c584f66-mg6sj ,multipaper-server-5d4c584f66-5mxnb 
2025-06-03 07:07:36.403000116,0.034,server_latency,minecraft-bot-compute2,minecraft-bot-compute2-568786cc74-zfqh5,10.244.75.252:9090,minecraft-bot,multipaper-marina,568786cc74,multipaper-server-5d4c584f66-mg6sj ,multipaper-server-5d4c584f66-5mxnb 
2025-06-03 07:07:37.403000116,0.031,server_latency,minecraft-bot-compute2,minecraft-bot-compute2-568786cc74-zfqh5,10.244.75.252:9090,minecraft-bot,multipaper-marina,568786cc74,multipaper-server-5d4c584f66-mg6sj ,multipaper-server-5d4c584f66-5mxnb 
2025-06-03 07:07:38.403000116,0.036,server_latency,minecraft-bot-compute2,minecraft-bot-compute2-568786cc74-zfqh5,10.244.75.252:9090,minecraft-bot,multipaper-marina,568786cc74,multipaper-server-5d4c584f66-mg6sj ,multipaper-server-5d4c584f66-5mxnb 
