timestamp,value,metric,owner
2025-06-02 09:12:02,515.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-m2x7j
2025-06-02 09:12:03,1069.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-m2x7j
2025-06-02 09:12:04,1567.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-m2x7j
2025-06-02 09:12:05,2063.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-m2x7j
2025-06-02 09:12:06,2397.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-m2x7j
2025-06-02 09:12:07,2526.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-m2x7j
2025-06-02 09:12:08,2526.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-m2x7j
2025-06-02 09:12:09,2526.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-m2x7j
2025-06-02 09:12:10,2526.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-m2x7j
2025-06-02 09:12:11,2526.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-m2x7j
2025-06-02 09:12:12,2526.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-m2x7j
2025-06-02 09:12:13,2526.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-m2x7j
2025-06-02 09:12:14,2526.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-m2x7j
2025-06-02 09:12:15,2526.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-m2x7j
2025-06-02 09:12:16,2526.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-m2x7j
2025-06-02 09:12:17,2526.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-m2x7j
2025-06-02 09:12:18,2526.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-m2x7j
2025-06-02 09:12:19,2526.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-m2x7j
2025-06-02 09:12:20,2526.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-m2x7j
2025-06-02 09:12:21,2526.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-m2x7j
2025-06-02 09:12:22,2526.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-m2x7j
2025-06-02 09:12:23,2526.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-m2x7j
2025-06-02 09:12:24,2526.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-m2x7j
2025-06-02 09:12:25,2526.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-m2x7j
2025-06-02 09:12:26,2526.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-m2x7j
2025-06-02 09:12:27,2526.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-m2x7j
2025-06-02 09:12:28,2526.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-m2x7j
2025-06-02 09:12:29,2526.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-m2x7j
2025-06-02 09:12:30,2526.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-m2x7j
2025-06-02 09:12:31,2526.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-m2x7j
2025-06-02 09:12:32,2526.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-m2x7j
