timestamp,value,metric,app,bot_name,instance,job,namespace,pod_template_hash,source,target
2025-06-02 09:12:00.548000097,0.113,server_latency,minecraft-bot-compute2,minecraft-bot-compute2-568786cc74-2l2jp,10.244.75.206:9090,minecraft-bot,multipaper-marina,568786cc74,multipaper-server-5d4c584f66-m2x7j ,multipaper-server-5d4c584f66-m2x7j 
2025-06-02 09:12:01.548000097,0.135,server_latency,minecraft-bot-compute2,minecraft-bot-compute2-568786cc74-2l2jp,10.244.75.206:9090,minecraft-bot,multipaper-marina,568786cc74,multipaper-server-5d4c584f66-m2x7j ,multipaper-server-5d4c584f66-m2x7j 
2025-06-02 09:12:02.548000097,0.006,server_latency,minecraft-bot-compute2,minecraft-bot-compute2-568786cc74-2l2jp,10.244.75.206:9090,minecraft-bot,multipaper-marina,568786cc74,multipaper-server-5d4c584f66-m2x7j ,multipaper-server-5d4c584f66-m2x7j 
2025-06-02 09:12:03.548000097,0.005,server_latency,minecraft-bot-compute2,minecraft-bot-compute2-568786cc74-2l2jp,10.244.75.206:9090,minecraft-bot,multipaper-marina,568786cc74,multipaper-server-5d4c584f66-m2x7j ,multipaper-server-5d4c584f66-m2x7j 
2025-06-02 09:12:04.548000097,0.009,server_latency,minecraft-bot-compute2,minecraft-bot-compute2-568786cc74-2l2jp,10.244.75.206:9090,minecraft-bot,multipaper-marina,568786cc74,multipaper-server-5d4c584f66-m2x7j ,multipaper-server-5d4c584f66-m2x7j 
2025-06-02 09:12:05.548000097,0.004,server_latency,minecraft-bot-compute2,minecraft-bot-compute2-568786cc74-2l2jp,10.244.75.206:9090,minecraft-bot,multipaper-marina,568786cc74,multipaper-server-5d4c584f66-m2x7j ,multipaper-server-5d4c584f66-m2x7j 
2025-06-02 09:12:06.548000097,0.004,server_latency,minecraft-bot-compute2,minecraft-bot-compute2-568786cc74-2l2jp,10.244.75.206:9090,minecraft-bot,multipaper-marina,568786cc74,multipaper-server-5d4c584f66-m2x7j ,multipaper-server-5d4c584f66-m2x7j 
2025-06-02 09:12:07.548000097,0.005,server_latency,minecraft-bot-compute2,minecraft-bot-compute2-568786cc74-2l2jp,10.244.75.206:9090,minecraft-bot,multipaper-marina,568786cc74,multipaper-server-5d4c584f66-m2x7j ,multipaper-server-5d4c584f66-m2x7j 
2025-06-02 09:12:08.548000097,0.005,server_latency,minecraft-bot-compute2,minecraft-bot-compute2-568786cc74-2l2jp,10.244.75.206:9090,minecraft-bot,multipaper-marina,568786cc74,multipaper-server-5d4c584f66-m2x7j ,multipaper-server-5d4c584f66-m2x7j 
2025-06-02 09:12:09.548000097,0.005,server_latency,minecraft-bot-compute2,minecraft-bot-compute2-568786cc74-2l2jp,10.244.75.206:9090,minecraft-bot,multipaper-marina,568786cc74,multipaper-server-5d4c584f66-m2x7j ,multipaper-server-5d4c584f66-m2x7j 
2025-06-02 09:12:10.548000097,0.003,server_latency,minecraft-bot-compute2,minecraft-bot-compute2-568786cc74-2l2jp,10.244.75.206:9090,minecraft-bot,multipaper-marina,568786cc74,multipaper-server-5d4c584f66-m2x7j ,multipaper-server-5d4c584f66-m2x7j 
2025-06-02 09:12:11.548000097,0.005,server_latency,minecraft-bot-compute2,minecraft-bot-compute2-568786cc74-2l2jp,10.244.75.206:9090,minecraft-bot,multipaper-marina,568786cc74,multipaper-server-5d4c584f66-m2x7j ,multipaper-server-5d4c584f66-m2x7j 
