timestamp,value,metric,owner
2025-06-02 07:35:23,35.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-99cdg
2025-06-02 07:35:24,61.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-99cdg
2025-06-02 07:35:25,102.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-99cdg
2025-06-02 07:35:26,163.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-99cdg
2025-06-02 07:35:27,216.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-99cdg
2025-06-02 07:35:28,235.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-99cdg
2025-06-02 07:35:29,235.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-99cdg
2025-06-02 07:35:30,235.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-99cdg
2025-06-02 07:35:31,235.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-99cdg
2025-06-02 07:35:32,235.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-99cdg
2025-06-02 07:35:33,235.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-99cdg
2025-06-02 07:35:34,235.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-99cdg
2025-06-02 07:35:35,235.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-99cdg
2025-06-02 07:35:36,235.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-99cdg
2025-06-02 07:35:37,235.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-99cdg
2025-06-02 07:35:38,235.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-99cdg
2025-06-02 07:35:39,235.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-99cdg
2025-06-02 07:35:40,235.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-99cdg
2025-06-02 07:35:41,235.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-99cdg
2025-06-02 07:35:42,235.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-99cdg
2025-06-02 07:35:43,235.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-99cdg
