timestamp,value,metric,app,instance,job,namespace,pod_template_hash,server_name,world
2025-06-02 08:08:21.506000042,0.0,mc_players_online_local,multipaper-server,10.244.140.128:9100,minecraft-server,multipaper-marina,5d4c584f66,multipaper-server-5d4c584f66-jqhqq,world
2025-06-02 08:08:22.506000042,0.0,mc_players_online_local,multipaper-server,10.244.140.128:9100,minecraft-server,multipaper-marina,5d4c584f66,multipaper-server-5d4c584f66-jqhqq,world
2025-06-02 08:08:23.506000042,0.0,mc_players_online_local,multipaper-server,10.244.140.128:9100,minecraft-server,multipaper-marina,5d4c584f66,multipaper-server-5d4c584f66-jqhqq,world
2025-06-02 08:08:24.506000042,0.0,mc_players_online_local,multipaper-server,10.244.140.128:9100,minecraft-server,multipaper-marina,5d4c584f66,multipaper-server-5d4c584f66-jqhqq,world
2025-06-02 08:08:25.506000042,0.0,mc_players_online_local,multipaper-server,10.244.140.128:9100,minecraft-server,multipaper-marina,5d4c584f66,multipaper-server-5d4c584f66-jqhqq,world
2025-06-02 08:08:26.506000042,0.0,mc_players_online_local,multipaper-server,10.244.140.128:9100,minecraft-server,multipaper-marina,5d4c584f66,multipaper-server-5d4c584f66-jqhqq,world
2025-06-02 08:08:27.506000042,0.0,mc_players_online_local,multipaper-server,10.244.140.128:9100,minecraft-server,multipaper-marina,5d4c584f66,multipaper-server-5d4c584f66-jqhqq,world
2025-06-02 08:08:28.506000042,0.0,mc_players_online_local,multipaper-server,10.244.140.128:9100,minecraft-server,multipaper-marina,5d4c584f66,multipaper-server-5d4c584f66-jqhqq,world
2025-06-02 08:08:29.506000042,0.0,mc_players_online_local,multipaper-server,10.244.140.128:9100,minecraft-server,multipaper-marina,5d4c584f66,multipaper-server-5d4c584f66-jqhqq,world
2025-06-02 08:08:30.506000042,0.0,mc_players_online_local,multipaper-server,10.244.140.128:9100,minecraft-server,multipaper-marina,5d4c584f66,multipaper-server-5d4c584f66-jqhqq,world
2025-06-02 08:08:31.506000042,0.0,mc_players_online_local,multipaper-server,10.244.140.128:9100,minecraft-server,multipaper-marina,5d4c584f66,multipaper-server-5d4c584f66-jqhqq,world
2025-06-02 08:08:32.506000042,0.0,mc_players_online_local,multipaper-server,10.244.140.128:9100,minecraft-server,multipaper-marina,5d4c584f66,multipaper-server-5d4c584f66-jqhqq,world
2025-06-02 08:08:33.506000042,0.0,mc_players_online_local,multipaper-server,10.244.140.128:9100,minecraft-server,multipaper-marina,5d4c584f66,multipaper-server-5d4c584f66-jqhqq,world
2025-06-02 08:08:34.506000042,0.0,mc_players_online_local,multipaper-server,10.244.140.128:9100,minecraft-server,multipaper-marina,5d4c584f66,multipaper-server-5d4c584f66-jqhqq,world
2025-06-02 08:08:35.506000042,0.0,mc_players_online_local,multipaper-server,10.244.140.128:9100,minecraft-server,multipaper-marina,5d4c584f66,multipaper-server-5d4c584f66-jqhqq,world
2025-06-02 08:08:36.506000042,0.0,mc_players_online_local,multipaper-server,10.244.140.128:9100,minecraft-server,multipaper-marina,5d4c584f66,multipaper-server-5d4c584f66-jqhqq,world
2025-06-02 08:08:37.506000042,0.0,mc_players_online_local,multipaper-server,10.244.140.128:9100,minecraft-server,multipaper-marina,5d4c584f66,multipaper-server-5d4c584f66-jqhqq,world
2025-06-02 08:08:38.506000042,0.0,mc_players_online_local,multipaper-server,10.244.140.128:9100,minecraft-server,multipaper-marina,5d4c584f66,multipaper-server-5d4c584f66-jqhqq,world
2025-06-02 08:08:39.506000042,0.0,mc_players_online_local,multipaper-server,10.244.140.128:9100,minecraft-server,multipaper-marina,5d4c584f66,multipaper-server-5d4c584f66-jqhqq,world
2025-06-02 08:08:40.506000042,1.0,mc_players_online_local,multipaper-server,10.244.140.128:9100,minecraft-server,multipaper-marina,5d4c584f66,multipaper-server-5d4c584f66-jqhqq,world
2025-06-02 08:08:41.506000042,1.0,mc_players_online_local,multipaper-server,10.244.140.128:9100,minecraft-server,multipaper-marina,5d4c584f66,multipaper-server-5d4c584f66-jqhqq,world
2025-06-02 08:08:42.506000042,1.0,mc_players_online_local,multipaper-server,10.244.140.128:9100,minecraft-server,multipaper-marina,5d4c584f66,multipaper-server-5d4c584f66-jqhqq,world
2025-06-02 08:08:43.506000042,1.0,mc_players_online_local,multipaper-server,10.244.140.128:9100,minecraft-server,multipaper-marina,5d4c584f66,multipaper-server-5d4c584f66-jqhqq,world
