timestamp,value,metric,container,cpu,id,image,instance,job,name,namespace,pod
2025-06-06 06:20:01,0.16169771295605767,rate(container_cpu_usage_seconds_total{container='multipaper-server'}[1m]),multipaper-server,total,/kubepods.slice/kubepods-besteffort.slice/kubepods-besteffort-pod05bdc207_33a9_4621_b00a_04ca4ae82422.slice/cri-containerd-d7c085c3333317ed5bc377a9c758b9a5090c4174c8c16ac5c9117d1c508d88f1.scope,docker.io/itzg/minecraft-server:java17,compute6,kubelet,d7c085c3333317ed5bc377a9c758b9a5090c4174c8c16ac5c9117d1c508d88f1,multipaper-marina,multipaper-server-5d4c584f66-56lmn
2025-06-06 06:20:02,0.16491440430493987,rate(container_cpu_usage_seconds_total{container='multipaper-server'}[1m]),multipaper-server,total,/kubepods.slice/kubepods-besteffort.slice/kubepods-besteffort-pod05bdc207_33a9_4621_b00a_04ca4ae82422.slice/cri-containerd-d7c085c3333317ed5bc377a9c758b9a5090c4174c8c16ac5c9117d1c508d88f1.scope,docker.io/itzg/minecraft-server:java17,compute6,kubelet,d7c085c3333317ed5bc377a9c758b9a5090c4174c8c16ac5c9117d1c508d88f1,multipaper-marina,multipaper-server-5d4c584f66-56lmn
2025-06-06 06:20:03,0.168131095653822,rate(container_cpu_usage_seconds_total{container='multipaper-server'}[1m]),multipaper-server,total,/kubepods.slice/kubepods-besteffort.slice/kubepods-besteffort-pod05bdc207_33a9_4621_b00a_04ca4ae82422.slice/cri-containerd-d7c085c3333317ed5bc377a9c758b9a5090c4174c8c16ac5c9117d1c508d88f1.scope,docker.io/itzg/minecraft-server:java17,compute6,kubelet,d7c085c3333317ed5bc377a9c758b9a5090c4174c8c16ac5c9117d1c508d88f1,multipaper-marina,multipaper-server-5d4c584f66-56lmn
2025-06-06 06:20:04,0.19300148093292918,rate(container_cpu_usage_seconds_total{container='multipaper-server'}[1m]),multipaper-server,total,/kubepods.slice/kubepods-besteffort.slice/kubepods-besteffort-pod05bdc207_33a9_4621_b00a_04ca4ae82422.slice/cri-containerd-d7c085c3333317ed5bc377a9c758b9a5090c4174c8c16ac5c9117d1c508d88f1.scope,docker.io/itzg/minecraft-server:java17,compute6,kubelet,d7c085c3333317ed5bc377a9c758b9a5090c4174c8c16ac5c9117d1c508d88f1,multipaper-marina,multipaper-server-5d4c584f66-56lmn
2025-06-06 06:20:05,0.19300148093292918,rate(container_cpu_usage_seconds_total{container='multipaper-server'}[1m]),multipaper-server,total,/kubepods.slice/kubepods-besteffort.slice/kubepods-besteffort-pod05bdc207_33a9_4621_b00a_04ca4ae82422.slice/cri-containerd-d7c085c3333317ed5bc377a9c758b9a5090c4174c8c16ac5c9117d1c508d88f1.scope,docker.io/itzg/minecraft-server:java17,compute6,kubelet,d7c085c3333317ed5bc377a9c758b9a5090c4174c8c16ac5c9117d1c508d88f1,multipaper-marina,multipaper-server-5d4c584f66-56lmn
2025-06-06 06:20:06,0.19300148093292918,rate(container_cpu_usage_seconds_total{container='multipaper-server'}[1m]),multipaper-server,total,/kubepods.slice/kubepods-besteffort.slice/kubepods-besteffort-pod05bdc207_33a9_4621_b00a_04ca4ae82422.slice/cri-containerd-d7c085c3333317ed5bc377a9c758b9a5090c4174c8c16ac5c9117d1c508d88f1.scope,docker.io/itzg/minecraft-server:java17,compute6,kubelet,d7c085c3333317ed5bc377a9c758b9a5090c4174c8c16ac5c9117d1c508d88f1,multipaper-marina,multipaper-server-5d4c584f66-56lmn
2025-06-06 06:20:07,0.19300148093292918,rate(container_cpu_usage_seconds_total{container='multipaper-server'}[1m]),multipaper-server,total,/kubepods.slice/kubepods-besteffort.slice/kubepods-besteffort-pod05bdc207_33a9_4621_b00a_04ca4ae82422.slice/cri-containerd-d7c085c3333317ed5bc377a9c758b9a5090c4174c8c16ac5c9117d1c508d88f1.scope,docker.io/itzg/minecraft-server:java17,compute6,kubelet,d7c085c3333317ed5bc377a9c758b9a5090c4174c8c16ac5c9117d1c508d88f1,multipaper-marina,multipaper-server-5d4c584f66-56lmn
2025-06-06 06:20:08,0.19300148093292918,rate(container_cpu_usage_seconds_total{container='multipaper-server'}[1m]),multipaper-server,total,/kubepods.slice/kubepods-besteffort.slice/kubepods-besteffort-pod05bdc207_33a9_4621_b00a_04ca4ae82422.slice/cri-containerd-d7c085c3333317ed5bc377a9c758b9a5090c4174c8c16ac5c9117d1c508d88f1.scope,docker.io/itzg/minecraft-server:java17,compute6,kubelet,d7c085c3333317ed5bc377a9c758b9a5090c4174c8c16ac5c9117d1c508d88f1,multipaper-marina,multipaper-server-5d4c584f66-56lmn
2025-06-06 06:20:09,0.19514279930589662,rate(container_cpu_usage_seconds_total{container='multipaper-server'}[1m]),multipaper-server,total,/kubepods.slice/kubepods-besteffort.slice/kubepods-besteffort-pod05bdc207_33a9_4621_b00a_04ca4ae82422.slice/cri-containerd-d7c085c3333317ed5bc377a9c758b9a5090c4174c8c16ac5c9117d1c508d88f1.scope,docker.io/itzg/minecraft-server:java17,compute6,kubelet,d7c085c3333317ed5bc377a9c758b9a5090c4174c8c16ac5c9117d1c508d88f1,multipaper-marina,multipaper-server-5d4c584f66-56lmn
2025-06-06 06:20:10,0.19514279930589662,rate(container_cpu_usage_seconds_total{container='multipaper-server'}[1m]),multipaper-server,total,/kubepods.slice/kubepods-besteffort.slice/kubepods-besteffort-pod05bdc207_33a9_4621_b00a_04ca4ae82422.slice/cri-containerd-d7c085c3333317ed5bc377a9c758b9a5090c4174c8c16ac5c9117d1c508d88f1.scope,docker.io/itzg/minecraft-server:java17,compute6,kubelet,d7c085c3333317ed5bc377a9c758b9a5090c4174c8c16ac5c9117d1c508d88f1,multipaper-marina,multipaper-server-5d4c584f66-56lmn
